PVMonth,PVDay,PVHour,TotalkWh,AvgkWh,MaxkWh,MinkWh,ProdkWh62032213_2019,ProdkWh62032213_2020,ProdkWh62032213_2021,ProdkWh62032213_2022,ProdkWh84071567_2019,ProdkWh84071567_2020,ProdkWh84071567_2021,ProdkWh84071567_2022,ProdkWh84071569_2019,ProdkWh84071569_2020,ProdkWh84071569_2021,ProdkWh84071569_2022,ProdkWh84071570_2019,ProdkWh84071570_2020,ProdkWh84071570_2021,ProdkWh84071570_2022
6,22,11,122.27,7.64,11.58,1.93,10.18,10.78,10.18,4.19,6.55,8.41,4.11,2.93,9.38,1.93,11.58,8.0,9.3,10.5,9.75,4.5
6,22,12,151.27,9.45,12.98,3.59,12.18,12.98,10.18,3.59,9.39,11.15,7.63,4.01,11.31,9.1,12.96,6.89,10.8,12.15,12.75,4.2
6,22,13,173.57,10.85,14.37,5.24,14.37,14.37,12.38,6.39,11.15,12.52,9.1,5.87,12.96,10.48,14.34,5.24,12.0,13.2,12.45,6.75
6,22,14,192.78,12.05,14.61,7.19,14.57,14.37,9.98,7.19,11.84,12.82,7.63,9.2,13.51,12.13,14.61,12.13,13.35,13.2,13.2,13.05
6,22,15,185.36,11.58,14.61,4.99,12.98,13.58,11.98,11.18,13.11,12.82,4.99,9.88,13.51,6.89,14.61,10.48,11.7,12.3,12.0,13.35
6,22,16,172.84,10.8,13.38,0.0,12.78,12.18,13.38,6.99,12.82,12.52,5.97,11.05,12.68,0.0,13.24,12.13,12.0,10.95,12.3,11.85
6,22,17,148.44,9.28,11.54,0.0,11.18,10.38,8.19,9.58,11.54,11.35,10.08,7.73,11.03,0.0,9.65,9.93,9.75,8.55,10.05,9.45
6,22,18,122.27,7.64,9.98,5.55,8.58,7.59,8.98,5.59,9.78,9.2,9.98,9.0,8.27,6.89,6.62,6.89,6.75,5.55,6.45,6.15
6,22,19,68.99,4.31,6.36,2.55,3.59,4.19,4.99,3.19,6.07,5.87,6.36,5.48,5.24,4.69,4.41,4.41,2.7,2.55,2.7,2.55
6,22,20,22.4,1.4,2.6,0.75,2.6,1.0,1.4,1.0,1.66,1.76,1.86,1.76,1.93,1.65,1.38,1.1,0.9,0.75,0.9,0.75
6,22,21,3.41,0.21,0.4,0.0,0.4,0.2,0.2,0.2,0.2,0.29,0.39,0.2,0.0,0.0,0.28,0.0,0.15,0.3,0.3,0.3
6,23,7,2.19,0.14,0.28,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.2,0.2,0.28,0.28,0.0,0.28,0.0,0.15,0.15,0.15
6,23,8,15.36,0.96,1.5,0.3,0.8,0.8,0.8,1.2,0.49,0.59,0.49,0.88,1.38,1.1,1.38,1.1,0.3,1.35,1.5,1.2
6,23,9,49.11,3.07,5.1,0.75,2.6,3.79,3.99,2.8,1.66,1.66,1.66,2.45,3.31,3.31,4.69,4.14,0.75,4.5,5.1,2.7
6,23,10,86.92,5.43,8.55,0.45,2.0,7.39,8.19,4.59,2.64,5.09,5.38,4.11,6.62,5.79,8.0,7.17,0.45,7.8,8.55,3.15
6,23,11,126.4,7.9,11.58,1.05,4.79,10.18,11.58,3.79,4.01,8.41,9.0,4.7,9.38,8.55,11.03,9.93,1.05,10.35,11.25,8.4
6,23,12,147.98,9.25,13.78,1.35,7.99,11.98,13.78,3.79,4.6,11.05,11.64,1.96,11.58,10.48,12.68,9.1,1.35,12.0,13.05,10.95
6,23,13,162.23,10.14,14.77,1.65,4.59,13.18,14.77,2.99,8.02,12.91,13.3,2.35,13.24,12.13,14.34,11.86,1.65,12.75,13.65,10.5
6,23,14,161.74,10.11,14.61,1.65,5.19,13.38,14.57,3.59,7.53,13.89,13.89,5.97,12.68,11.58,14.61,11.86,1.65,12.9,13.8,4.65
6,23,15,167.22,10.45,14.77,2.7,5.19,13.38,14.77,3.99,11.25,13.79,14.18,8.22,14.06,7.44,13.79,11.31,2.7,12.15,13.2,7.8
6,23,16,161.23,10.08,13.4,2.6,2.6,12.18,12.78,3.79,11.54,13.3,13.3,13.4,10.48,7.17,12.96,11.58,4.95,10.95,11.55,8.7
6,23,17,141.48,8.84,12.23,3.59,3.59,10.18,11.18,4.59,7.34,11.84,12.23,11.93,7.72,9.38,11.03,8.82,6.15,8.7,9.45,7.35
6,23,18,105.81,6.61,9.78,3.19,3.59,7.79,8.58,3.19,4.3,9.39,9.78,9.59,5.24,7.72,8.0,6.89,4.05,5.7,6.45,5.55
6,23,19,57.12,3.57,6.07,1.0,1.0,4.59,4.59,2.2,2.54,5.77,4.4,6.07,3.03,4.41,4.14,3.58,2.85,2.7,2.7,2.55
6,23,20,20.58,1.29,1.96,0.4,0.4,1.6,1.2,1.4,1.27,1.76,1.96,1.86,1.1,1.65,1.38,1.1,1.35,0.75,1.05,0.75
6,23,21,4.04,0.25,0.39,0.0,0.0,0.2,0.2,0.2,0.39,0.39,0.29,0.2,0.28,0.28,0.28,0.28,0.3,0.3,0.3,0.15
6,24,7,1.53,0.1,0.28,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.1,0.2,0.28,0.0,0.0,0.0,0.0,0.15,0.15,0.15
6,24,8,16.04,1.0,1.5,0.4,0.4,0.4,0.8,1.2,0.59,1.17,0.49,0.78,1.1,1.1,1.38,1.38,1.2,1.5,1.5,1.05
6,24,9,44.87,2.8,4.95,0.68,2.2,1.2,3.99,2.8,0.68,2.84,1.57,2.25,3.31,3.31,4.41,3.86,1.2,4.35,4.95,1.95
6,24,10,82.96,5.18,8.55,1.0,1.0,2.6,8.19,5.39,2.05,4.99,5.18,3.03,6.62,5.79,8.0,7.17,2.4,7.8,8.55,4.2
6,24,11,110.2,6.89,11.58,0.6,0.6,3.19,11.58,6.59,2.35,8.51,8.51,3.72,7.72,8.55,10.75,9.93,3.15,10.35,11.25,3.45
6,24,12,133.16,8.32,13.58,2.7,3.79,4.39,13.58,4.79,3.13,11.15,11.15,3.13,11.58,10.48,12.68,12.41,2.7,11.85,12.9,3.45
6,24,13,148.45,9.28,14.97,2.25,2.8,4.99,14.97,6.39,2.93,12.91,12.62,6.46,12.68,12.13,13.51,13.51,2.25,12.9,13.65,3.75
6,24,14,167.72,10.48,15.17,4.05,4.19,6.59,15.17,6.79,4.79,13.7,13.3,12.52,13.51,12.41,13.79,14.06,4.05,12.9,13.35,6.6
6,24,15,169.77,10.61,14.17,2.2,2.2,12.18,14.17,6.59,5.09,13.7,13.01,8.41,13.79,12.68,13.51,13.79,5.4,12.45,12.9,9.9
6,24,16,167.75,10.48,13.18,4.8,5.19,12.58,13.18,9.58,6.55,12.91,12.33,10.47,12.13,11.86,12.41,12.41,4.8,10.95,11.55,8.85
6,24,17,140.62,8.79,11.54,3.39,3.39,10.58,10.98,5.79,5.97,11.54,11.54,8.32,11.03,9.93,10.75,10.2,7.5,8.7,9.45,4.95
6,24,18,112.94,7.06,9.98,3.59,3.59,7.79,8.19,6.39,5.67,9.2,9.2,9.98,8.27,7.72,8.0,6.89,5.85,5.7,6.0,4.5
6,24,19,64.67,4.04,5.97,2.55,3.39,4.19,4.59,4.19,3.33,5.67,5.87,5.97,4.69,4.41,4.14,3.58,2.55,2.55,2.7,2.85
6,24,20,21.7,1.36,1.93,0.75,1.0,1.4,1.2,1.6,1.66,1.76,1.66,1.76,1.93,1.65,1.38,1.1,1.35,0.75,0.75,0.75
6,24,21,4.55,0.28,0.49,0.0,0.2,0.4,0.2,0.2,0.49,0.29,0.29,0.29,0.0,0.28,0.28,0.28,0.45,0.3,0.3,0.3
6,25,7,1.91,0.12,0.28,0.0,0.2,0.0,0.0,0.2,0.1,0.1,0.2,0.1,0.28,0.0,0.28,0.0,0.15,0.15,0.15,0.0
6,25,8,14.54,0.91,1.5,0.39,0.6,0.4,0.8,0.8,0.78,0.88,0.39,0.68,0.83,1.1,1.1,1.38,0.9,1.5,1.35,1.05
6,25,9,45.59,2.85,4.8,1.0,1.6,1.0,3.99,3.39,2.25,1.66,1.57,1.57,3.58,3.31,4.41,3.31,2.7,3.75,4.8,2.7
6,25,10,91.12,5.69,8.1,1.8,3.39,1.8,7.99,6.19,3.62,3.72,4.89,4.99,6.34,6.62,8.0,7.17,5.1,7.95,8.1,5.25
6,25,11,132.98,8.31,10.98,2.2,3.59,2.2,10.98,9.58,5.87,7.63,8.22,9.29,9.1,6.89,10.75,10.48,8.25,10.95,10.8,8.4
6,25,12,162.02,10.13,12.6,2.6,4.59,2.6,12.58,9.18,7.63,11.74,10.57,11.45,11.31,9.65,12.41,12.41,9.45,12.6,12.6,11.25
6,25,13,180.48,11.28,13.79,2.99,5.39,2.99,13.58,11.38,7.04,13.11,11.74,12.33,13.24,12.13,13.51,13.79,10.95,13.05,13.35,12.9
6,25,14,196.23,12.26,15.37,4.99,12.38,4.99,14.17,15.37,7.14,13.89,12.23,14.09,14.06,12.68,14.34,13.79,7.65,13.35,13.65,12.45
6,25,15,190.52,11.91,14.48,6.79,8.39,6.79,13.98,13.98,8.41,12.91,13.11,14.48,13.51,12.96,13.51,13.79,7.2,11.7,13.05,12.75
6,25,16,176.26,11.02,13.99,4.2,9.78,9.18,12.78,11.58,6.55,12.33,12.82,13.99,12.68,12.13,12.96,12.13,4.2,10.05,11.4,11.7
6,25,17,146.61,9.16,12.42,3.13,6.79,10.58,10.98,9.38,3.13,9.98,11.74,12.42,10.75,10.48,10.75,9.93,4.05,7.2,9.15,9.3
6,25,18,113.34,7.08,9.88,4.2,4.99,8.19,7.99,6.99,5.67,7.53,9.29,9.88,8.27,8.0,8.0,6.34,4.2,6.0,6.0,6.0
6,25,19,65.33,4.08,5.97,2.55,2.99,4.39,4.59,4.99,3.72,5.28,5.97,5.77,4.69,4.69,4.14,3.31,2.85,2.55,2.7,2.7
6,25,20,21.11,1.32,1.96,0.75,1.4,1.6,1.2,1.2,1.27,1.76,1.76,1.96,1.38,1.65,1.38,1.1,0.9,0.9,0.75,0.9
6,25,21,4.25,0.27,0.4,0.0,0.2,0.4,0.2,0.2,0.29,0.39,0.29,0.39,0.28,0.0,0.28,0.28,0.15,0.3,0.3,0.3
6,25,22,0.15,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
6,26,7,2.59,0.16,0.28,0.0,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.28,0.28,0.28,0.0,0.15,0.15,0.15,0.0
6,26,8,14.68,0.92,1.8,0.15,1.8,0.4,0.8,0.6,0.39,0.78,0.49,0.98,0.83,1.1,1.38,1.38,0.15,0.75,1.35,1.5
6,26,9,43.49,2.72,4.95,0.78,2.0,1.4,3.79,3.79,0.78,1.86,1.66,2.25,1.65,3.58,4.14,4.14,1.2,2.4,4.95,3.9
6,26,10,85.96,5.37,8.4,1.35,2.99,3.39,7.79,7.99,1.66,3.82,5.28,4.6,3.86,6.34,7.72,7.72,1.35,5.4,8.4,7.65
6,26,11,123.89,7.74,11.25,2.54,7.59,4.39,10.78,10.58,2.54,6.55,8.8,7.34,4.69,9.1,10.48,10.75,2.7,8.1,11.25,8.25
6,26,12,154.06,9.63,13.18,3.13,7.79,6.79,13.18,11.58,3.13,8.8,11.64,9.88,8.0,11.31,12.68,12.68,3.45,9.6,13.05,10.5
6,26,13,177.91,11.12,14.37,2.93,5.39,13.38,14.37,13.18,2.93,12.62,13.6,11.45,10.48,12.96,13.24,13.51,5.1,13.2,14.1,8.4
6,26,14,195.67,12.23,15.37,6.07,8.98,14.37,15.37,13.58,6.07,13.99,14.48,10.76,11.86,13.79,14.06,13.51,8.55,13.2,14.1,9.0
6,26,15,206.76,12.92,14.57,9.58,9.58,12.58,14.57,14.17,13.01,13.99,14.28,13.7,13.24,13.79,13.51,13.24,9.6,12.6,13.35,11.55
6,26,16,188.82,11.8,13.79,9.0,9.18,11.78,13.38,10.98,13.21,13.21,13.79,12.42,12.13,10.75,12.96,12.13,9.0,11.25,11.7,10.95
6,26,17,157.41,9.84,12.33,7.44,8.78,8.98,10.78,9.18,11.15,11.84,12.33,12.03,10.75,7.44,10.75,9.65,7.95,8.85,9.45,7.5
6,26,18,120.66,7.54,9.98,4.59,8.19,4.59,8.58,7.99,8.8,9.59,9.98,7.53,8.55,8.55,7.72,6.89,6.3,6.0,6.3,5.1
6,26,19,67.34,4.21,6.36,2.2,3.79,2.2,4.79,4.39,6.26,4.99,6.26,6.36,5.24,4.69,4.14,3.58,2.85,2.55,2.85,2.4
6,26,20,22.55,1.41,2.05,0.75,1.4,2.0,1.4,1.6,2.05,1.57,1.86,1.86,1.38,1.65,1.38,1.1,0.9,0.9,0.75,0.75
6,26,21,3.82,0.24,0.3,0.0,0.2,0.2,0.2,0.2,0.29,0.2,0.29,0.2,0.28,0.0,0.28,0.28,0.3,0.3,0.3,0.3
6,27,7,2.21,0.14,0.3,0.0,0.2,0.2,0.0,0.2,0.2,0.1,0.1,0.2,0.0,0.28,0.28,0.0,0.3,0.0,0.0,0.15
6,27,8,14.6,0.91,1.5,0.49,0.8,0.6,0.6,0.6,0.49,1.17,0.59,0.59,1.1,1.1,1.38,1.38,1.5,0.75,0.6,1.35
6,27,9,46.16,2.88,5.1,1.4,1.4,2.6,1.6,3.99,1.96,2.25,1.76,1.96,3.58,3.31,4.41,4.14,5.1,1.65,1.5,4.95
6,27,10,90.79,5.67,8.7,2.2,2.2,5.79,3.39,7.79,6.26,3.13,3.23,5.38,6.34,6.07,8.27,7.44,8.7,5.4,3.0,8.4
6,27,11,122.32,7.64,11.25,2.8,2.8,8.98,4.19,10.98,8.02,4.01,4.21,9.0,9.38,8.82,11.03,10.75,11.25,3.15,4.5,11.25
6,27,12,153.61,9.6,13.24,4.99,5.39,8.19,4.99,12.58,9.88,5.48,6.46,12.03,11.86,10.75,13.24,12.41,13.2,7.65,6.6,12.9
6,27,13,182.15,11.38,14.34,3.59,10.58,3.59,9.18,13.98,13.6,7.83,8.51,13.89,13.51,12.68,14.34,13.51,14.1,6.9,12.15,13.8
6,27,14,196.43,12.28,14.89,3.59,8.19,3.59,10.78,14.57,14.18,13.01,10.86,14.77,14.34,13.51,14.89,13.79,14.4,8.25,13.2,14.1
6,27,15,197.31,12.33,14.87,4.79,5.39,4.79,14.57,14.37,14.48,13.3,10.17,14.87,14.06,13.51,14.61,13.24,13.8,9.45,13.35,13.35
6,27,16,187.81,11.74,14.18,6.19,8.19,6.19,13.38,12.98,13.89,11.93,13.11,14.18,12.68,12.41,13.24,12.13,12.3,7.65,11.7,11.85
6,27,17,156.9,9.81,12.72,5.77,6.59,7.59,11.78,10.98,12.13,9.68,5.77,12.72,10.75,10.75,11.03,9.93,9.9,9.3,8.55,9.45
6,27,18,122.35,7.65,10.17,3.19,7.39,3.19,8.19,8.39,9.88,9.39,9.49,10.17,8.27,8.0,7.72,6.62,6.6,5.85,7.05,6.15
6,27,19,70.9,4.43,6.55,2.55,3.79,4.59,4.59,4.59,6.36,5.67,6.16,6.55,4.69,4.69,4.41,3.86,2.85,2.55,2.85,2.7
6,27,20,21.1,1.32,1.96,0.6,1.4,1.2,1.6,1.2,1.86,1.66,1.96,1.86,1.65,1.38,1.38,1.1,0.75,0.6,0.75,0.75
6,27,21,3.97,0.25,0.45,0.0,0.4,0.0,0.2,0.2,0.29,0.29,0.39,0.29,0.0,0.28,0.0,0.28,0.45,0.3,0.3,0.3
6,28,7,2.51,0.16,0.28,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.28,0.0,0.28,0.0,0.0,0.15,0.15,0.15
6,28,8,15.26,0.95,1.5,0.39,0.8,0.6,0.6,0.6,0.59,0.68,0.49,0.39,1.1,1.1,1.38,1.38,1.5,1.2,1.5,1.35
6,28,9,55.81,3.49,5.1,1.66,3.79,3.79,3.99,3.79,1.66,1.66,1.66,1.66,3.03,3.31,4.41,3.86,4.8,4.5,5.1,4.8
6,28,10,110.47,6.9,8.85,4.5,7.59,7.19,7.79,7.59,5.09,4.99,4.5,5.28,5.79,6.07,8.27,7.17,7.95,8.1,8.85,8.25
6,28,11,156.22,9.76,11.55,7.04,10.18,10.38,10.98,10.58,7.04,8.61,7.34,8.9,8.55,8.82,11.31,10.48,9.9,10.8,11.55,10.8
6,28,12,189.66,11.85,13.78,6.65,12.38,12.58,13.78,12.58,11.35,11.25,6.65,11.64,10.48,11.03,12.68,12.41,12.45,12.45,13.35,12.6
6,28,13,213.96,13.37,14.97,12.13,13.58,12.78,14.97,13.98,12.91,13.01,12.82,13.5,12.13,12.41,14.06,13.51,13.35,13.2,14.4,13.35
6,28,14,218.32,13.65,15.17,9.98,13.98,9.98,15.17,14.37,13.89,13.7,14.58,14.28,12.96,12.96,14.61,13.24,13.5,13.35,14.25,13.5
6,28,15,212.55,13.28,14.77,10.58,13.78,11.78,10.58,14.17,13.99,13.7,14.77,14.38,12.68,13.24,14.34,13.24,12.75,12.75,13.5,12.9
6,28,16,196.97,12.31,13.89,10.58,12.58,10.58,11.58,12.98,13.21,13.3,13.7,13.89,11.58,12.13,12.96,12.13,11.4,11.25,12.15,11.55
6,28,17,169.26,10.58,12.42,9.0,10.78,9.38,11.58,10.98,11.64,11.74,12.42,12.33,10.2,10.48,10.75,9.93,9.0,9.0,9.9,9.15
6,28,18,124.87,7.8,9.98,5.85,7.99,7.59,8.19,7.99,9.39,9.49,9.59,9.98,7.72,7.72,8.0,6.62,6.15,5.85,6.45,6.15
6,28,19,67.86,4.24,6.46,2.55,4.39,4.19,4.79,4.39,5.87,5.87,4.01,6.46,4.41,4.69,4.41,3.58,2.7,2.55,2.85,2.7
6,28,20,21.28,1.33,1.96,0.75,1.4,1.2,1.2,1.2,1.86,1.66,1.96,1.86,1.65,1.38,1.38,1.38,0.9,0.75,0.75,0.75
6,28,21,3.57,0.22,0.39,0.0,0.2,0.0,0.2,0.2,0.39,0.39,0.29,0.29,0.28,0.0,0.28,0.0,0.3,0.3,0.3,0.15
6,29,7,2.74,0.17,0.28,0.0,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.0,0.28,0.28,0.28,0.15,0.15,0.15,0.15
6,29,8,16.05,1.0,1.6,0.49,0.8,0.6,1.0,1.6,0.59,0.68,0.49,0.78,1.1,0.83,1.38,1.1,1.5,1.2,1.5,0.9
6,29,9,50.82,3.18,4.95,1.76,3.59,3.59,2.0,3.19,1.86,1.86,1.76,1.86,3.03,3.31,4.41,3.86,4.8,4.8,4.95,1.95
6,29,10,95.01,5.94,8.55,2.74,7.59,7.39,3.99,3.59,4.7,4.4,5.38,2.74,5.79,6.07,8.0,7.17,8.25,8.1,8.55,3.3
6,29,11,142.54,8.91,11.4,4.5,9.98,10.38,7.39,7.79,7.83,8.71,8.9,6.46,8.27,8.55,11.03,10.2,10.5,10.65,11.4,4.5
6,29,12,184.96,11.56,13.58,5.79,12.58,12.38,13.58,5.79,11.05,11.54,11.84,10.86,10.75,11.03,12.68,12.13,12.6,12.45,13.05,10.65
6,29,13,206.38,12.9,14.37,5.39,13.98,13.78,14.37,5.39,13.21,13.3,13.7,13.11,12.13,12.41,14.06,13.24,13.2,13.35,14.1,13.05
6,29,14,216.51,13.53,15.17,8.98,14.37,13.98,15.17,8.98,14.09,14.18,14.58,12.82,12.96,12.96,14.61,13.51,13.5,13.2,14.1,13.5
6,29,15,214.59,13.41,14.67,11.58,13.38,13.38,14.37,11.58,14.18,14.09,14.67,13.7,12.68,13.24,14.06,13.51,12.75,12.6,13.35,13.05
6,29,16,198.71,12.42,14.09,11.05,12.78,12.38,13.18,12.98,13.4,13.4,14.09,11.05,11.58,12.13,12.96,12.13,11.55,11.4,12.15,11.55
6,29,17,170.8,10.68,12.52,9.0,10.78,10.38,11.38,11.18,11.93,11.93,12.52,12.13,9.93,10.48,11.03,9.93,9.3,9.0,9.75,9.15
6,29,18,123.65,7.73,9.98,5.85,7.99,7.99,8.39,8.19,9.49,9.59,9.98,7.24,7.72,8.0,8.0,6.62,6.15,5.85,6.45,6.0
6,29,19,66.93,4.18,6.36,2.55,4.39,4.19,4.79,4.39,5.97,6.16,6.36,3.03,4.69,4.14,4.14,3.58,2.7,2.55,2.85,3.0
6,29,20,21.41,1.34,1.96,0.75,1.4,1.2,1.4,1.4,1.76,1.76,1.96,0.88,1.65,1.65,1.65,1.1,0.9,0.75,0.75,1.2
6,29,21,3.7,0.23,0.4,0.0,0.4,0.2,0.2,0.4,0.39,0.2,0.29,0.29,0.0,0.0,0.0,0.28,0.3,0.3,0.3,0.15
6,30,7,2.69,0.17,0.3,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.1,0.2,0.28,0.28,0.28,0.0,0.15,0.15,0.15,0.3
